voter_id,vote,age,sex,voting_method,neighborhood
26787,643,38,M,internet,Ursynów Północny
26789,1027,63,F,internet,Zielony Ursynów
26796,"344,643",44,F,internet,Ursynów Południowy
26804,1534,60,M,internet,Ursynów Południowy
26810,"643,210",33,F,internet,Ursynów Południowy
26831,"210,344",26,F,internet,Ursynów Północny
26851,"637,926|1534,344|1644,210",63,F,internet,Ursynów Południowy
26853,"210,1534,639|637,643|1644,1027|344,1072",45,F,internet,Ursynów Północny
26857,"1027,1534",27,F,internet,Zielony Ursynów
26877,"210|1072,344|1027,637,1644,639|1534,1043,643|1462",35,F,internet,Ursynów Północny
26878,"1027,1075,641,1619|1949,639|210,1462,1072,1534",30,M,internet,Zielony Ursynów
26905,"1534,1072,641|639,1501,643,637,344|210|1644,1027",63,M,internet,Ursynów Południowy
26916,"210,1072|1534,344,637|1027,1644,1949,639|643",34,F,internet,Ursynów Południowy
26918,"344,210,1075|1501,1949|1534,1027|643|926,1072,639,1619|1787|1644|1462,641,637,1603",6,F,internet,Ursynów Północny
26924,"344,926,643",43,F,internet,Ursynów Południowy
26953,"1072,1462,1027|344,637,1534,639|1644,643,641,210",42,F,internet,Ursynów Południowy
26956,"643,645,1787,1043,641|1619,1534,344|637,1644,210,1027|1462,1603,1949",61,F,internet,Ursynów Północny
26975,"1644,639,1949,641,1603|1072,1501,210,1027,1075|1619,1462|926|1787,643,637,1534,344",3,M,internet,Ursynów Północny
26981,"210|645,1027,643",60,F,internet,
27019,"344,1027,926|1787,643,1603|1501,1949,639|1075,1534|1644,641,1619|1072,637|1462|210",35,F,internet,Ursynów Północny
27028,637,41,F,internet,Ursynów Północny
27033,"1018,1072",38,M,internet,Ursynów Północny
27037,"344|210,1027|1072",34,F,internet,Ursynów Południowy
27056,"1072,643|344,1534|1603|1027,210,1644",42,F,internet,Ursynów Północny
27070,"1072,1027,344,1787|210",28,M,internet,Ursynów Północny
27084,"643,641,1534,637,344|1072,1949,1644,1027|1043,210",9,F,internet,Ursynów Południowy
27097,"1027,1072,926,1619,1075|344,639|643,1603,1534|1949|637,1501,1644,210",32,F,internet,Ursynów Południowy
27113,"641,1644,1027,639|1462,1949,1787,637,1043|1619,645,1072|1018,210,643|1534,926|344",33,F,internet,Ursynów Północny
27130,"1027,1534|210,1644,1043,1619|1501,639,1075|643|1072,1462,344",32,M,internet,Ursynów Południowy
27139,"344,1644,643",62,M,internet,Ursynów Północny
27143,"344,641,645,1043,1018|1075,639,643|1072,210|1027,1949,926,1534,637",38,F,internet,Ursynów Północny
27157,"643,344,1534,1619|641,1949,637,1027,1072|210,639,1644",44,M,internet,Ursynów Południowy
27163,"1072|639,1501,344,210|1075,1043,643|1534,1462,637,645,1787|1619,1027,1603",25,M,internet,Zielony Ursynów
27170,"1644,637,344,926,1072|1534,1075|643,210,1027",67,F,internet,Ursynów Południowy
27194,"1462|344,637,1075|1027,645,210,1072|1644,1603,639|926,643,1534,1949|1043",38,F,internet,Zielony Ursynów
27205,"639,1603|1501,1075,1027|1534,1462,643|645,1018,344,210|637,1072",39,F,internet,Ursynów Północny
27213,1072,45,F,internet,Ursynów Południowy
27222,1027,40,F,internet,Zielony Ursynów
27242,"641,1072|344|643,210|1619,1787,639,1534,637|1027,1075,1644|1043",34,F,internet,Ursynów Północny
27243,1072,39,F,internet,Ursynów Północny
27246,1534,61,F,internet,Ursynów Południowy
27255,"344,643,1075",33,F,internet,Ursynów Południowy
27270,643,44,F,internet,Ursynów Północny
27274,"1075,210",35,M,internet,Ursynów Południowy
27276,"210,344",23,M,internet,Ursynów Północny
27279,1534,89,F,internet,Ursynów Południowy
27298,"344,1072|1534,1787,1027|1075,643",57,F,internet,Ursynów Południowy
27313,"1018,643,637|1644,344,210|1072",39,M,internet,Ursynów Południowy
27319,"344,1787,1644,1072|1534,1043,645|210,926,1501",40,F,internet,Ursynów Południowy
27324,"1534,641,637,1501|1619,1072,344,210|643,1462,926,645,1644",34,F,internet,Ursynów Północny
27356,"643,641,344|1027|1501,1072|210",35,F,internet,Ursynów Północny
27370,"1644|1534,1043,210,643|1018,926,1949|1603,1462,1027|639|344,1619|1072",35,F,internet,Ursynów Południowy
27374,"344,1027,643,210",40,M,internet,Ursynów Południowy
27391,"643,344,1043,637,1462|1501,641,1619|1534,1027,645,1072|210,1603,639|1075,1787",29,F,internet,Ursynów Południowy
27397,"210,643,1027,639|1534,637,1075|344,1501|1043,1072",37,F,internet,Ursynów Północny
27404,"1501,210|1072,643|637,1027,641,344",8,F,internet,Ursynów Północny
27415,"639|1072,637,1603,1027,210|1462,643,344",33,F,internet,Ursynów Południowy
27427,"643,344|210|641,1027,1075,637",9,M,internet,Ursynów Północny
27442,"344,1501,1644,1534|645,1027,1462,1075|1018,1043,1072|639,1603,210,643",36,F,internet,Ursynów Północny
27453,"1534,1501,641|645,637,344|210,1949,643,1027|1072,1603,639",36,M,internet,Ursynów Północny
27497,"1072,643|210,1027,344,641|1501,637",0,F,internet,Ursynów Północny
27505,1534,32,F,internet,
27545,"1027,1534|344,1018,1072,641",24,F,internet,Zielony Ursynów
27551,"1644,1027,639|637,645,643|641,1603,210,1018|344,1949|926,1075|1787,1072,1534",33,F,internet,Ursynów Północny
27574,344,20,F,internet,Ursynów Północny
27588,"344,1027,1018|645,1787,643,926,210|1043,641,1949,1072,1534|639,1462|637",40,F,internet,Ursynów Południowy
27591,"1787,643,1027",18,F,internet,
27624,1027,32,F,internet,Ursynów Północny
27665,210,70,F,internet,Ursynów Północny
27676,"1027,637|1644|1501,1072|639,1043,1534,344|645,210",39,M,internet,Ursynów Północny
27725,"1644|344,1462,1787,1027|1534,1072,210",61,F,internet,Ursynów Południowy
27760,"1075,926,344,637|1027",34,F,internet,Zielony Ursynów
27799,"637,643,639,1534|344,210,1075|641,1072,1644,1018|1027|1043",31,F,internet,Ursynów Północny
27844,210|1027,50,F,internet,Ursynów Południowy
27854,"1075,1644|1462,1501,344,1534,210|1072,643",28,M,internet,Zielony Ursynów
27874,"1072,1949|344,1027",27,F,internet,Ursynów Północny
27880,"344|641,637,1027,1534|1018,1462|643,1949|210",38,F,internet,Ursynów Północny
27885,"926,1462,637,344,1027|639,210,1787|1072,1534,645,1018",39,M,internet,Ursynów Północny
27886,"1619,344,1787|1043,1644",41,F,internet,Ursynów Północny
27896,"1043,1075,641",41,F,internet,Ursynów Południowy
27899,"1501,926,344,643,1534|1644,210|1072,1462",28,F,internet,Zielony Ursynów
27912,"645,1072,1534|1075|1603|210|643,344,1462,1949,1644|1018|637|1787|639",67,F,internet,Ursynów Południowy
27914,"344,1534,639,1072|1644,1462,926,643,210|1027",29,M,internet,Ursynów Północny
27918,"1534,210",39,M,internet,Ursynów Północny
27943,641,34,F,internet,Ursynów Północny
27964,643,39,F,internet,Ursynów Południowy
27974,"1018,643,1501,344|1043,1534,1072,1644,1027|637,210,1075,1619|639",12,F,internet,Ursynów Północny
28018,"344|1027,1949",26,M,internet,Zielony Ursynów
28036,"210,344|1501|1534|1603,643,1949,1462,1018|1072|1027|637",8,F,internet,Ursynów Południowy
28037,"637,639,210,344,1027|1534",47,M,internet,Ursynów Południowy
28039,"1027,641,210|643,344",40,F,internet,Ursynów Północny
28042,"643,344,210|1072,1027",32,F,internet,Ursynów Północny
28047,1534,32,F,internet,Ursynów Północny
28053,"1534|637|210|1644,1501,1027,926,1018|1072,1619,344,643",39,F,internet,Ursynów Północny
28089,"1644,1501,1027,641,1043|643,645,1619,1018,210|344,637,1534,639",17,M,internet,Ursynów Północny
28098,"344,1462|210,639,1534",38,M,internet,Ursynów Północny
28105,"1027,344,1619",32,F,internet,Ursynów Południowy
28110,"1027|1603,1644|1072",48,F,internet,Ursynów Północny
28115,"1501,1075,639,1027,1043|1949,344,1072|926,1462,1603|643,210,637",40,M,internet,Ursynów Południowy
28137,"1072,1075,643|344,1027,1644,1534|1462|639|210",61,M,internet,Ursynów Południowy
28141,"1018,926,210,639,1501|1949,1027,344,1644,1072|1603,645,1462,637|643,1534,641,1043",38,F,internet,Ursynów Północny
28143,"1501,1534|639,1462,344|210,1603,1072",12,M,internet,Ursynów Północny
28171,"1018,643|645|210|639,1534|1027|1462,926,1072,344",34,F,internet,Ursynów Południowy
28174,"1603,637,1072,344|1462,1534,210|1501",2,F,internet,Ursynów Północny
28218,"1043,641,1534,1027|639,1072,1603,643|344|210,1644",26,M,internet,Ursynów Południowy
28237,"1027|1534,639|1603,344,643|637,1501,210,645,1018|1462,1043|1072",5,M,internet,Ursynów Południowy
28258,"1072,1787",38,M,internet,Ursynów Południowy
28261,210,36,M,internet,Ursynów Północny
28268,1072,28,F,internet,Zielony Ursynów
28278,"1075,1534|637,1619,1072,210,641|643,1787,1018|1501|639,1027,1043|1462,645,344",38,F,internet,Ursynów Północny
28318,"1075,210,344",33,M,internet,Zielony Ursynów
28322,"1949|1462,643|1619,1603,1644,210|1043,1075,344,1072,645|1787|1027,1534,639,926|637",30,F,internet,Ursynów Południowy
28332,"645|210|1027,1043,639,643|344,1644,637,1462|1072,1075,1534",28,M,internet,Ursynów Północny
28336,"1949,643,1075,210|1534,1027,344,1603",33,F,internet,Ursynów Południowy
28345,"645,1644|344,643,641,1027,1018|1603,1462,1619,637|1787,1043,1501,1072",7,M,internet,Ursynów Północny
28350,"344,1072",46,F,internet,Ursynów Północny
28353,"1027,926,1534,1072,1075|1619,210,637,1501,1949|1603,643,344",21,F,internet,Ursynów Południowy
28370,"639,1644|1027,1534|344,1075,210,1043|1072,637,643",38,M,internet,Ursynów Północny
28375,"1949,1018,641|1644,344,1787,643|1619,1462,639,1534,637|1043|1027,210",34,F,internet,Ursynów Północny
28392,344,31,M,internet,Ursynów Południowy
28394,"1949,344,1534,210",39,F,internet,Ursynów Północny
28404,"639,1603,1043,210|1534,1501,637|1072,1075,344|1027,643,926",39,F,internet,Ursynów Południowy
28408,"639,637,1462,344|1644|1027,210,643,1072,1501|1075,1534,1619",27,M,internet,Zielony Ursynów
28419,"1644,344,1027,210,1018|1534,1072,639|641,637,643|1075,1949",43,F,internet,Ursynów Północny
28465,1534|344,40,M,internet,Ursynów Północny
28471,"1075|1644,210,1027|344,637,643,1072",44,F,internet,Ursynów Północny
28477,"643,1787,1072,1043|1018,210,637|1501,1619,1534|344,1949,1027",58,F,internet,Ursynów Północny
28488,"1027,1534,1018|344,1075,1949|645,643,639,637,1462|210|1619,1072,1787,1043",52,M,internet,Ursynów Północny
28492,"344,1619,1075,1072",46,M,internet,Ursynów Północny
28503,645,61,F,internet,Ursynów Północny
28520,"926,639,1072,643",8,M,internet,Ursynów Południowy
28526,"1787,639|1534,637,1075,210|344,1072,643|1027,1462,1949,1644,1619|641,1603",43,F,internet,Ursynów Północny
28533,"1043|1027,645|1787,210,1619|637,1949|1072,1644,1534,344|643|1075|1018",40,M,internet,Zielony Ursynów
28539,"1072,344,637|210",31,M,internet,Zielony Ursynów
28540,"210,1018|1072,1027,344,643|1075",36,F,internet,Ursynów Południowy
28543,"926,1072,643",5,M,internet,Ursynów Południowy
28573,"1072,210|344",43,M,internet,Zielony Ursynów
28605,"637,643,1644,1027,639|210,1787,1075|1534|1462|1949,641|1603,1018,645|1072|926,1501,1619",39,F,internet,Ursynów Północny
28624,"210,344,1075",26,F,internet,Zielony Ursynów
28654,"344,1043|1027",30,M,internet,Zielony Ursynów
28661,"1018,1043,1949,344,210|1787,1462,643,1027,1603|1075,1072,1619,639|1534|637,926,1644",41,F,internet,Ursynów Południowy
28662,"926,641|1949,1644,1787|1027,1534,643,210,1075|1501,1619,1018|637,1072,344",42,F,internet,Ursynów Południowy
28665,1787,21,F,internet,
28668,"637|1644,210,1075,344|1072|1027,645|643|1534",58,F,internet,Zielony Ursynów
28682,"1501,210,643|637,1462|1027,344",39,M,internet,Zielony Ursynów
28687,"1072|643|1501,1603,639,1619|645,1644,637|1027,1462,1534|344,210",39,F,internet,Ursynów Południowy
28688,"645,641,1534|637,643,344",29,F,internet,Ursynów Południowy
28704,"1027,637,1462,1949,1072|210,344|1534|1619,1603,1043,639|643",41,M,internet,Ursynów Północny
28729,"1644,1462,1072|1787,344,637,1534,210|639|641,1619,1027,1018",19,M,internet,Zielony Ursynów
28757,"1462,1027,641,1534,344|926|1018,1619,639,1501|210,1072,637,1644",33,M,internet,Ursynów Północny
28769,210|1534,24,M,internet,Ursynów Południowy
28800,"344,1075,210,1027|1043,639,1619|641|1462,1072|926,1501,637|643",31,F,internet,Ursynów Południowy
28835,"1644,344|1501,643,1787,1018|1534|1075|641,637,210,1027",35,F,internet,Ursynów Północny
28838,"643,1027,1462|1018,1787,1043,637|1534,210,1072,645,344|1075,1644",32,F,internet,Ursynów Południowy
28848,"1619,639,1462|1075|1534,344|210",40,M,internet,Ursynów Południowy
28873,"1075,1043,637,210|344,641,1501,643,1027|1949,1603,1072,926,639|1534,1619",28,F,internet,Ursynów Północny
28897,"1787|1043,1072,344|1619,637,643,1603,1075|1018|210,926|641,1027,1949,1534",54,F,internet,Zielony Ursynów
28926,"1075,1072,1027|637,641,1501,643,210|1619,344,1462",35,M,internet,Ursynów Północny
28965,"1018,1501|210,1787,1462|344,1043,1603,1644,641|643,637|645|1534|1027",42,F,internet,Ursynów Północny
28976,"926,643,1603",34,F,internet,Ursynów Południowy
28990,210,40,F,internet,Ursynów Południowy
29002,"1027,1949|1534,1075",47,M,internet,Ursynów Północny
29004,"643,637,1027,344",38,M,internet,Zielony Ursynów
29005,"1534,1043,210,637|1072,1787|344",27,F,internet,Ursynów Północny
29024,344,28,F,internet,Zielony Ursynów
29025,"344,210",27,M,internet,Zielony Ursynów
29048,1072,26,M,internet,Ursynów Południowy
29057,"637|344,643,1619,1027,1043",37,F,internet,Ursynów Północny
29059,"637,641,344,1603|1462,645,1027,1787,643",36,F,internet,Ursynów Południowy
29070,"344,1644,1534,210|1072,639,643|1603,1949",30,F,internet,Ursynów Północny
29218,"1027,643",44,F,internet,Ursynów Północny
29225,"1072,1603,1501|1027,1534,643,641|344",33,F,internet,Ursynów Północny
29228,344,65,F,internet,Ursynów Północny
29243,"1027,344,1644|641,1462,643,637|1534|1072,1619,1949|210",38,F,internet,Ursynów Północny
29255,"1619,1027",38,F,internet,Ursynów Północny
29256,"639,344|1949|1462|1534,1027,1043,1072,210|1075,1644",55,M,internet,Ursynów Północny
29263,"643|344,645",41,F,internet,Zielony Ursynów
29277,"1462,643|1603",2,M,internet,Ursynów Południowy
29280,1787,22,M,internet,Ursynów Południowy
29324,641,41,F,internet,Ursynów Południowy
29330,344|1534,43,M,internet,Zielony Ursynów
29343,"1072,344",40,F,internet,Ursynów Północny
29371,"1619,926,639|637,1072,1027|210,1075|1018,344,1043,643,1501",46,M,internet,Ursynów Południowy
29396,"344,1462",24,M,internet,
29445,"926,1462|210|1027|1534,1072|1075|643",44,F,internet,Ursynów Północny
29453,"1018,1462|1027,637|926,1072|639,1075,1619,210,344|1534,1043|1949|1644",34,M,internet,Ursynów Północny
29463,344,33,F,internet,Ursynów Południowy
29464,"1018,1072,1462|1075",71,F,internet,Ursynów Północny
29480,"1534,1644,1462,1027",25,F,internet,Ursynów Południowy
29482,"1787,1075,641|344,639,1603,1072,210|1644,1949,1534,1043|1018,1018,1027,926,637|643",41,F,internet,Ursynów Północny
29493,"643|1619|1072,210,344",43,F,internet,Ursynów Północny
29495,"1534,344,1949",28,F,internet,Ursynów Północny
29528,344,21,F,internet,Ursynów Północny
29539,"645,1072,1027,1644,1075|210,637,641,1603,1787|1462,344|643,1534,1949",48,F,internet,Ursynów Południowy
29553,1018,54,F,internet,Ursynów Południowy
29565,"344,643|1043,1072,210,639|926,1462,1534,1027",48,F,internet,Ursynów Północny
29572,"344,1075",35,F,internet,Ursynów Północny
29610,"344,1619,1534|1027,1072|643",62,F,internet,Zielony Ursynów
29616,"1027,210,926,1619,637|344,1072",21,F,internet,Ursynów Południowy
29627,"926,637,1043,1075,344|643,210,1644|1534,1072",38,F,internet,Ursynów Południowy
29644,"1043,210,344",48,F,internet,Ursynów Północny
29651,"1462,210|1072,344,639",41,F,internet,Ursynów Północny
29662,"1534|1644,1018,344,1072|643,1027,1462,637",43,F,internet,Ursynów Północny
29678,"1075,344",2,M,internet,Ursynów Północny
29700,1018,66,F,internet,Ursynów Północny
29702,"637|1072|1462,1534,1027|1644,210|643,1075",45,F,internet,Zielony Ursynów
29710,"1018,344,1787,643|1534,1462,1644,1027,637",10,M,internet,Ursynów Północny
29731,"344,1072,1534|1018,1027,1462,639,643|210,1603",43,F,internet,Ursynów Południowy
29738,"1018|1644,1027,1534,643|344,637,1462|1072",8,M,internet,Ursynów Północny
29749,"210,643|344,639,1534,645|1072,637|1043,1018,1949,1787,1462|1027",34,F,internet,Ursynów Północny
29752,"1075|1027,344",26,M,internet,Ursynów Północny
29756,"926,1018,643,344|1949,210,1075|637",40,F,internet,Ursynów Południowy
29774,"637,1462,643|926,1534,641,1787|1644,1027,344|645,210,639,1619",56,F,internet,Ursynów Południowy
29788,"1534,1043,643,210,344|637,1075,641,1787,639",47,F,internet,Zielony Ursynów
29789,"643,344",26,F,internet,Ursynów Południowy
29792,"1027,344,210",30,F,internet,Zielony Ursynów
29804,"641,1072|637,210|1619|1644,344,1027|643,926|1018,1043,1603,1075",64,F,internet,Zielony Ursynów
29811,"637|344,1027|645,1534|210,1018,1619|1949,643,1072|1644,639|1043",45,F,internet,Ursynów Północny
29858,"344,645,1644|1072,1075,1027,210",77,F,internet,Ursynów Północny
29870,"1462|1027|1619,1603,637,645,1075|210,1018,1043,1644|1949,344,1534,643,1072",31,F,internet,Ursynów Południowy
29888,"210,1027,1534|639,643,344|645",41,F,internet,Ursynów Północny
29909,"1501|1644,1462,926,1075,645|210,1027,1534,1072|637,643,1949,639,344|1603",28,F,internet,Ursynów Północny
29931,"344,1075,1603|643,1534,926,1072,1619|1018,1501|210,1949|637,641,1027",36,F,internet,Ursynów Północny
29944,"1027,1462,645|1644,1534,637,1018,210|1603,344,1043,1949,926|1787,1619|641|1072",32,F,internet,Ursynów Południowy
29962,"637,1043,210,1644|926,639,1603,1027,1501|643,344,1072|1534,1075,1462",54,F,internet,Ursynów Południowy
29981,"1534,1462,210,344,1072|1644|637",18,M,internet,Ursynów Południowy
29983,"645,1603,643|1072,1075,1027,1644|1534,1949|637|639,344,1462,210",64,F,internet,Ursynów Południowy
29991,"1644|210,1027|1462,1075|1619,639,643,344,1534",39,M,internet,Ursynów Północny
29993,"1644,1501",37,F,internet,Ursynów Południowy
29999,"1462,1072|1949,1644,1619,1501,1603|645,1534,643,926|637|210",46,F,internet,Ursynów Południowy
30044,"1619,1534,926,1018,1462|643,1043|1075,210,344|641,1027",31,F,internet,Ursynów Północny
30045,210|1619|1534,29,F,internet,Ursynów Południowy
30050,"643,1534,1462,344,1043|1027,645|641,1787,210,1075,637|1018,1619|926",36,F,internet,Ursynów Północny
30055,344,61,M,internet,Ursynów Południowy
30065,"637,1027,1462",48,F,internet,Ursynów Północny
30066,"1501,1043|1534,210|637,1027|1075|344|643,1018|641,1462,1787,639|1603,1072,1619,1644",64,F,internet,Ursynów Północny
30079,"1018,210,1534|645,1949|1075,641,1787,643,637|1619,1043|1027",47,F,internet,Ursynów Północny
30085,"1027,210",35,M,internet,Ursynów Południowy
30089,"210,1075,645,643|1072,1644|1018,1501,639,926|1027,1949,1619",66,M,internet,Ursynów Południowy
30092,643,60,F,internet,Ursynów Północny
30093,"926,344,210",57,F,internet,Ursynów Południowy
30099,"641,637,1501|1534,1027,1619,210|639,1072|926,344,1043,643,1018|1075,1603,1949",8,M,internet,Ursynów Północny
30104,344,30,F,internet,Ursynów Północny
30106,"344,1072",35,F,internet,Ursynów Południowy
30108,643,48,M,internet,Ursynów Południowy
30116,"1534,1027|344,643|641,210,1072,1619,1018|1603,1787,1949",39,F,internet,Ursynów Południowy
30117,643,60,M,internet,Ursynów Północny
30138,"1072,1462,926|1534,645,1619,643,1027|210,344,1787,637|1075|1018",22,F,internet,Ursynów Południowy
30145,"1072|344,1603,1043|643,1787,1018|210,1619,645|1949,1075,1501|641,1027,637",33,F,internet,Ursynów Południowy
30157,"1501,1534,639,926|344|645,637,1787,643|1949,1027,1043,1018,641|1603",39,F,internet,Ursynów Południowy
30171,"1619,1644,1018|1043,641,1072,344|1534,210,643|1949|1027",21,F,internet,Ursynów Południowy
30192,"1027,210,344,643",32,F,internet,Ursynów Północny
30209,344,25,F,internet,Ursynów Północny
30241,"210,344",56,M,internet,Ursynów Południowy
30246,"210,926,1534,639|643,1043,637|641,1462,1027|1075|1787,1619|344|1018,1072,645",2,M,internet,Ursynów Północny
30258,"1027|926,344,643",37,F,internet,Ursynów Południowy
30261,"1534|637|344|1027,210|1619",45,M,internet,Ursynów Północny
30270,"1072,210,344,1027|1534",57,F,internet,Zielony Ursynów
30283,210,37,F,internet,Ursynów Południowy
30287,"641,645,344,643|1787,926|1027,210,637|1534,1075,1619,639,1072|1043,1462,1018",4,M,internet,Ursynów Północny
30289,"1027,645|641,1644,1534|344|210,643",30,F,internet,Ursynów Południowy
30292,"637,639,1949,210|1072,1787,1043,1462|1534,643,1075,1027|926,1018|1619,344",63,F,internet,Ursynów Południowy
30312,344,43,F,internet,Ursynów Południowy
30315,643,48,M,internet,Zielony Ursynów
30336,"926,344,637,1075|210|1603,1949|1027,643|1501|641",44,F,internet,Ursynów Południowy
30369,"1027,639,210,1072",58,M,internet,Ursynów Południowy
30387,"641,1072,643,210|1603,1644,1534,344|1501,1027,637,1075",8,F,internet,Ursynów Północny
30390,"344,1072,1619|639,637,1027,1644|1534,1949,210,1075,643",47,F,internet,Ursynów Południowy
30396,643,14,M,internet,Ursynów Południowy
30401,643,20,F,internet,Ursynów Południowy
30407,"344,1075|1027,1534,1644",60,F,internet,Zielony Ursynów
30418,"637|1075,344,1603|210,643,1027|1072|1787,1018,639,1501|1462,1619,1043",53,M,internet,Ursynów Północny
30420,643,45,M,internet,Ursynów Południowy
30421,"643,1018|641|1603,926,1534,1075|639,645|1072|1949|344,1027,637|210|1043,1501",2,F,internet,Ursynów Północny
30428,"1072,643|1075",33,M,internet,Ursynów Północny
30429,"1462|1534,1072,1075|1644,210,1027",30,M,internet,Ursynów Południowy
30440,"643,1072,1603,210,639|1619,637,1501,1043,1534|1027,1462,1018,926,344|1075",62,F,internet,Ursynów Północny
30451,"643,1787|1027|1644|1075|1462,639,1018,1072,1534|210,637,1043|641,645",36,F,internet,Ursynów Północny
30478,210,28,M,internet,Ursynów Południowy
30487,344,44,M,internet,Ursynów Południowy
30515,"1619,645|1462,1018|637,926,643|1072,1027,1043,210|639,1603,1075,1534|641|344",4,M,internet,Ursynów Północny
30527,"1534,1027,210,926,344",34,F,internet,Ursynów Południowy
30538,"344|1072,645,1027|1075",33,M,internet,Ursynów Północny
30541,"641,210,637,643|1072,344|1027,1619,1501|645|1644|1462,1018|1534",36,F,internet,Ursynów Północny
30546,"643,1534|1027,1075,344|1787,1644,641",29,F,internet,Zielony Ursynów
30551,"1462,1534,1603,1949|344,637|1644|1501|641,1027,643,639|210",9,F,internet,Ursynów Południowy
30562,"637,1534,1027,1619|1501,1644,639,1072|643,1075,1603|210|1462,344,1043",25,M,internet,Ursynów Południowy
30566,"637,1644,1462,1027,344|1075,639,643,210,1072|1534",63,F,internet,Ursynów Północny
30581,"210|1018,645|1619",48,F,internet,Zielony Ursynów
30601,"1072|210,637,639,1534,1949|1603,643|1027|1018,344,1644|1462|1619|1501,1075",41,M,internet,Ursynów Południowy
30616,"1644,344,1534|1501,1043,210,1949,637|641,643,1462,1072,1027|639,1603|1018",41,F,internet,Ursynów Północny
30619,1027,54,F,internet,Zielony Ursynów
30623,"1027,643,1644,1603|344,1619,1534,210,1462|639|1072,1075",46,F,internet,Ursynów Północny
30627,"1534|1075,1027|344,643,641,1619|1072,1043,1787,1018",8,F,internet,Ursynów Południowy
30634,"1027|1462|1075,641,344,1072|643|637,210",39,F,internet,Zielony Ursynów
30641,"344,1501,1619,1787,1603|1027,639|643,1949,1644,1072|1043,637,1534,210|1075,645,1018",48,M,internet,Ursynów Północny
30652,"344,643,1534,1787|1018,637|639,1075,1027",33,F,internet,Ursynów Północny
30670,"210,1462,344",29,F,internet,Ursynów Południowy
30671,344|210,51,M,internet,Ursynów Południowy
30672,210,30,M,internet,Ursynów Południowy
30692,"1072,344,926,1644,1462|1501,641,639,1027,1075|1619,643,1603|1534",38,F,internet,Zielony Ursynów
30712,"643|1075,1787,645,1534|1018,641,637,1043|344,1027,1619",28,F,internet,Ursynów Południowy
30714,"1462,210|1534,1644",43,F,internet,Ursynów Północny
30730,"1075,645,1949,637|1534,1644|639,210,344|1027,1018,641,643",33,F,internet,Ursynów Południowy
30763,210|643,30,F,internet,Zielony Ursynów
